pulso_us,pulso_ms,duty,duty_percent
1989,1.989,150,58.8
1970,1.97,150,58.8
1985,1.985,150,58.8
1985,1.985,150,58.8
2003,2.003,150,58.8
1981,1.981,150,58.8
1977,1.977,150,58.8
1969,1.969,150,58.8
2039,2.039,150,58.8
1996,1.996,150,58.8
1982,1.982,150,58.8
1994,1.994,150,58.8
1977,1.977,150,58.8
1996,1.996,150,58.8
1978,1.978,150,58.8
1999,1.999,150,58.8
1994,1.994,150,58.8
1988,1.988,150,58.8
1996,1.996,150,58.8
1968,1.968,150,58.8
1993,1.993,150,58.8
1973,1.973,150,58.8
1972,1.972,150,58.8
1980,1.98,150,58.8
1979,1.979,150,58.8
1979,1.979,150,58.8
1959,1.959,150,58.8
1986,1.986,150,58.8
1993,1.993,150,58.8
1994,1.994,150,58.8
2000,2.0,150,58.8
1981,1.981,150,58.8
1981,1.981,150,58.8
1988,1.988,150,58.8
1990,1.99,150,58.8
1971,1.971,150,58.8
2041,2.041,150,58.8
2025,2.025,150,58.8
2040,2.04,150,58.8
2023,2.023,150,58.8
2062,2.062,150,58.8
2041,2.041,150,58.8
2026,2.026,150,58.8
2024,2.024,150,58.8
2014,2.014,150,58.8
2043,2.043,150,58.8
2020,2.02,150,58.8
2002,2.002,150,58.8
2011,2.011,150,58.8
2009,2.009,150,58.8
2053,2.053,150,58.8
2023,2.023,150,58.8
2088,2.088,150,58.8
2049,2.049,150,58.8
2042,2.042,150,58.8
2007,2.007,150,58.8
2051,2.051,150,58.8
2039,2.039,150,58.8
2061,2.061,150,58.8
2032,2.032,150,58.8
2002,2.002,150,58.8
2090,2.09,150,58.8
2039,2.039,150,58.8
2034,2.034,150,58.8
2026,2.026,150,58.8
2043,2.043,150,58.8
2060,2.06,150,58.8
2088,2.088,150,58.8
2135,2.135,150,58.8
2008,2.008,150,58.8
2063,2.063,150,58.8
2006,2.006,150,58.8
2033,2.033,150,58.8
2000,2.0,150,58.8
2018,2.018,150,58.8
2068,2.068,150,58.8
2062,2.062,150,58.8
2051,2.051,150,58.8
2072,2.072,150,58.8
2129,2.129,150,58.8
2098,2.098,150,58.8
2099,2.099,150,58.8
2024,2.024,150,58.8
2029,2.029,150,58.8
2007,2.007,150,58.8
1991,1.991,150,58.8
1978,1.978,150,58.8
1941,1.941,150,58.8
1942,1.942,150,58.8
1912,1.912,150,58.8
1925,1.925,150,58.8
1907,1.907,150,58.8
1910,1.91,150,58.8
1905,1.905,150,58.8
1890,1.89,150,58.8
1918,1.918,150,58.8
1914,1.914,150,58.8
1928,1.928,150,58.8
1908,1.908,150,58.8
1911,1.911,150,58.8
1901,1.901,150,58.8
1892,1.892,150,58.8
1926,1.926,150,58.8
1927,1.927,150,58.8
1930,1.93,150,58.8
1925,1.925,150,58.8
1924,1.924,150,58.8
1923,1.923,150,58.8
1911,1.911,150,58.8
1926,1.926,150,58.8
1923,1.923,150,58.8
1931,1.931,150,58.8
1923,1.923,150,58.8
1933,1.933,150,58.8
1922,1.922,150,58.8
1918,1.918,150,58.8
1927,1.927,150,58.8
1944,1.944,150,58.8
1952,1.952,150,58.8
1935,1.935,150,58.8
1944,1.944,150,58.8
1932,1.932,150,58.8
1987,1.987,150,58.8
1960,1.96,150,58.8
1939,1.939,150,58.8
2033,2.033,150,58.8
2009,2.009,150,58.8
2060,2.06,150,58.8
2007,2.007,150,58.8
1997,1.997,150,58.8
1972,1.972,150,58.8
1967,1.967,150,58.8
1950,1.95,150,58.8
1940,1.94,150,58.8
2065,2.065,150,58.8
2048,2.048,150,58.8
2091,2.091,150,58.8
2064,2.064,150,58.8
2066,2.066,150,58.8
1999,1.999,150,58.8
1974,1.974,150,58.8
1967,1.967,150,58.8
1938,1.938,150,58.8
1964,1.964,150,58.8
1961,1.961,150,58.8
1969,1.969,150,58.8
1946,1.946,150,58.8
1945,1.945,150,58.8
1938,1.938,150,58.8
1928,1.928,150,58.8
1933,1.933,150,58.8
1930,1.93,150,58.8
1948,1.948,150,58.8
1933,1.933,150,58.8
1930,1.93,150,58.8
1936,1.936,150,58.8
1942,1.942,150,58.8
1922,1.922,150,58.8
1948,1.948,150,58.8
1940,1.94,150,58.8
1929,1.929,150,58.8
1917,1.917,150,58.8
1840,1.84,155,60.8
1821,1.821,155,60.8
1843,1.843,155,60.8
1828,1.828,155,60.8
1812,1.812,155,60.8
1808,1.808,155,60.8
1801,1.801,155,60.8
1805,1.805,155,60.8
1815,1.815,155,60.8
1849,1.849,155,60.8
1844,1.844,155,60.8
1857,1.857,155,60.8
1852,1.852,155,60.8
1837,1.837,155,60.8
1831,1.831,155,60.8
1835,1.835,155,60.8
1822,1.822,155,60.8
1819,1.819,155,60.8
1827,1.827,155,60.8
1822,1.822,155,60.8
1816,1.816,155,60.8
1843,1.843,155,60.8
1836,1.836,155,60.8
1849,1.849,155,60.8
1842,1.842,155,60.8
1849,1.849,155,60.8
1853,1.853,155,60.8
1849,1.849,155,60.8
1840,1.84,155,60.8
1838,1.838,155,60.8
1835,1.835,155,60.8
1834,1.834,155,60.8
1812,1.812,155,60.8
1827,1.827,155,60.8
1822,1.822,155,60.8
1822,1.822,155,60.8
1825,1.825,155,60.8
1805,1.805,155,60.8
1825,1.825,155,60.8
1832,1.832,155,60.8
1846,1.846,155,60.8
1840,1.84,155,60.8
1860,1.86,155,60.8
1853,1.853,155,60.8
1836,1.836,155,60.8
1847,1.847,155,60.8
1836,1.836,155,60.8
1829,1.829,155,60.8
1843,1.843,155,60.8
1847,1.847,155,60.8
1842,1.842,155,60.8
1837,1.837,155,60.8
1843,1.843,155,60.8
1836,1.836,155,60.8
1841,1.841,155,60.8
1841,1.841,155,60.8
1833,1.833,155,60.8
1845,1.845,155,60.8
1833,1.833,155,60.8
1836,1.836,155,60.8
1847,1.847,155,60.8
1852,1.852,155,60.8
1836,1.836,155,60.8
1836,1.836,155,60.8
1842,1.842,155,60.8
1826,1.826,155,60.8
1846,1.846,155,60.8
1846,1.846,155,60.8
1839,1.839,155,60.8
1847,1.847,155,60.8
1836,1.836,155,60.8
1828,1.828,155,60.8
1826,1.826,155,60.8
1842,1.842,155,60.8
1839,1.839,155,60.8
1833,1.833,155,60.8
1841,1.841,155,60.8
1833,1.833,155,60.8
1841,1.841,155,60.8
1838,1.838,155,60.8
1832,1.832,155,60.8
1833,1.833,155,60.8
1833,1.833,155,60.8
1827,1.827,155,60.8
1829,1.829,155,60.8
1843,1.843,155,60.8
1834,1.834,155,60.8
1838,1.838,155,60.8
1844,1.844,155,60.8
1842,1.842,155,60.8
1835,1.835,155,60.8
1843,1.843,155,60.8
1824,1.824,155,60.8
1824,1.824,155,60.8
1831,1.831,155,60.8
1835,1.835,155,60.8
1828,1.828,155,60.8
1838,1.838,155,60.8
1835,1.835,155,60.8
1826,1.826,155,60.8
1827,1.827,155,60.8
1821,1.821,155,60.8
1840,1.84,155,60.8
1841,1.841,155,60.8
1854,1.854,155,60.8
1830,1.83,155,60.8
1842,1.842,155,60.8
1837,1.837,155,60.8
1835,1.835,155,60.8
1852,1.852,155,60.8
1830,1.83,155,60.8
1843,1.843,155,60.8
1828,1.828,155,60.8
1824,1.824,155,60.8
1824,1.824,155,60.8
1821,1.821,155,60.8
1833,1.833,155,60.8
1822,1.822,155,60.8
1839,1.839,155,60.8
1835,1.835,155,60.8
1833,1.833,155,60.8
1837,1.837,155,60.8
1829,1.829,155,60.8
1830,1.83,155,60.8
1833,1.833,155,60.8
1833,1.833,155,60.8
1837,1.837,155,60.8
1828,1.828,155,60.8
1840,1.84,155,60.8
1830,1.83,155,60.8
1849,1.849,155,60.8
1846,1.846,155,60.8
1838,1.838,155,60.8
1836,1.836,155,60.8
1830,1.83,155,60.8
1832,1.832,155,60.8
1825,1.825,155,60.8
1832,1.832,155,60.8
1817,1.817,155,60.8
1827,1.827,155,60.8
1832,1.832,155,60.8
1821,1.821,155,60.8
1837,1.837,155,60.8
1824,1.824,155,60.8
1825,1.825,155,60.8
1819,1.819,155,60.8
1812,1.812,155,60.8
1838,1.838,155,60.8
1837,1.837,155,60.8
1842,1.842,155,60.8
1825,1.825,155,60.8
1824,1.824,155,60.8
1829,1.829,155,60.8
1829,1.829,155,60.8
1844,1.844,155,60.8
1836,1.836,155,60.8
1839,1.839,155,60.8
1838,1.838,155,60.8
1839,1.839,155,60.8
1828,1.828,155,60.8
1838,1.838,155,60.8
1842,1.842,155,60.8
1832,1.832,155,60.8
1844,1.844,155,60.8
1845,1.845,155,60.8
1841,1.841,155,60.8
1845,1.845,155,60.8
1830,1.83,155,60.8
1834,1.834,155,60.8
1823,1.823,155,60.8
1836,1.836,155,60.8
1838,1.838,155,60.8
1834,1.834,155,60.8
1844,1.844,155,60.8
1821,1.821,155,60.8
1834,1.834,155,60.8
1835,1.835,155,60.8
1819,1.819,155,60.8
1830,1.83,155,60.8
1819,1.819,155,60.8
1835,1.835,155,60.8
1828,1.828,155,60.8
1832,1.832,155,60.8
1814,1.814,155,60.8
1815,1.815,155,60.8
1812,1.812,155,60.8
1810,1.81,155,60.8
1825,1.825,155,60.8
1818,1.818,155,60.8
1816,1.816,155,60.8
1817,1.817,155,60.8
1807,1.807,155,60.8
1813,1.813,155,60.8
1823,1.823,155,60.8
1813,1.813,155,60.8
1822,1.822,155,60.8
1817,1.817,155,60.8
1820,1.82,155,60.8
1830,1.83,155,60.8
1815,1.815,155,60.8
1825,1.825,155,60.8
1833,1.833,155,60.8
1830,1.83,155,60.8
1830,1.83,155,60.8
1831,1.831,155,60.8
1827,1.827,155,60.8
1813,1.813,155,60.8
1826,1.826,155,60.8
1815,1.815,155,60.8
1825,1.825,155,60.8
1828,1.828,155,60.8
1819,1.819,155,60.8
1833,1.833,155,60.8
1828,1.828,155,60.8
1819,1.819,155,60.8
1827,1.827,155,60.8
1822,1.822,155,60.8
1817,1.817,155,60.8
1823,1.823,155,60.8
1832,1.832,155,60.8
1820,1.82,155,60.8
1828,1.828,155,60.8
1828,1.828,155,60.8
1826,1.826,155,60.8
1834,1.834,155,60.8
1828,1.828,155,60.8
1832,1.832,155,60.8
1825,1.825,155,60.8
1828,1.828,155,60.8
1819,1.819,155,60.8
1820,1.82,155,60.8
1826,1.826,155,60.8
1821,1.821,155,60.8
1817,1.817,155,60.8
1818,1.818,155,60.8
1811,1.811,155,60.8
1816,1.816,155,60.8
1812,1.812,155,60.8
1803,1.803,155,60.8
1816,1.816,155,60.8
1798,1.798,155,60.8
1708,1.708,175,68.6
1651,1.651,175,68.6
1602,1.602,175,68.6
1573,1.573,175,68.6
1571,1.571,175,68.6
1564,1.564,175,68.6
1572,1.572,175,68.6
1563,1.563,175,68.6
1584,1.584,175,68.6
1579,1.579,175,68.6
1582,1.582,175,68.6
1577,1.577,175,68.6
1586,1.586,175,68.6
1586,1.586,175,68.6
1609,1.609,175,68.6
1598,1.598,175,68.6
1590,1.59,175,68.6
1582,1.582,175,68.6
1595,1.595,175,68.6
1597,1.597,175,68.6
1606,1.606,175,68.6
1595,1.595,175,68.6
1593,1.593,175,68.6
1596,1.596,175,68.6
1615,1.615,175,68.6
1610,1.61,175,68.6
1614,1.614,175,68.6
1605,1.605,175,68.6
1617,1.617,175,68.6
1608,1.608,175,68.6
1628,1.628,175,68.6
1617,1.617,175,68.6
1617,1.617,175,68.6
1607,1.607,175,68.6
1611,1.611,175,68.6
1634,1.634,175,68.6
1641,1.641,175,68.6
1634,1.634,175,68.6
1639,1.639,175,68.6
1625,1.625,175,68.6
1627,1.627,175,68.6
1609,1.609,175,68.6
1622,1.622,175,68.6
1611,1.611,175,68.6
1609,1.609,175,68.6
1601,1.601,175,68.6
1589,1.589,175,68.6
1614,1.614,175,68.6
1612,1.612,175,68.6
1610,1.61,175,68.6
1611,1.611,175,68.6
1602,1.602,175,68.6
1599,1.599,175,68.6
1621,1.621,175,68.6
1619,1.619,175,68.6
1607,1.607,175,68.6
1595,1.595,175,68.6
1605,1.605,175,68.6
1599,1.599,175,68.6
1623,1.623,175,68.6
1606,1.606,175,68.6
1599,1.599,175,68.6
1598,1.598,175,68.6
1611,1.611,175,68.6
1608,1.608,175,68.6
1612,1.612,175,68.6
1606,1.606,175,68.6
1603,1.603,175,68.6
1613,1.613,175,68.6
1618,1.618,175,68.6
1620,1.62,175,68.6
1616,1.616,175,68.6
1596,1.596,175,68.6
1616,1.616,175,68.6
1615,1.615,175,68.6
1624,1.624,175,68.6
1609,1.609,175,68.6
1598,1.598,175,68.6
1605,1.605,175,68.6
1611,1.611,175,68.6
1637,1.637,175,68.6
1638,1.638,175,68.6
1626,1.626,175,68.6
1621,1.621,175,68.6
1619,1.619,175,68.6
1612,1.612,175,68.6
1636,1.636,175,68.6
1642,1.642,175,68.6
1635,1.635,175,68.6
1644,1.644,175,68.6
1654,1.654,175,68.6
1660,1.66,175,68.6
1649,1.649,175,68.6
1643,1.643,175,68.6
1654,1.654,175,68.6
1666,1.666,175,68.6
1653,1.653,175,68.6
1668,1.668,175,68.6
1646,1.646,175,68.6
1653,1.653,175,68.6
1649,1.649,175,68.6
1648,1.648,175,68.6
1664,1.664,175,68.6
1672,1.672,175,68.6
1686,1.686,175,68.6
1713,1.713,175,68.6
1711,1.711,175,68.6
1684,1.684,175,68.6
1696,1.696,175,68.6
1731,1.731,175,68.6
1723,1.723,175,68.6
1713,1.713,175,68.6
1703,1.703,175,68.6
1690,1.69,175,68.6
1704,1.704,175,68.6
1697,1.697,175,68.6
1677,1.677,175,68.6
1692,1.692,175,68.6
1731,1.731,175,68.6
1721,1.721,175,68.6
1710,1.71,175,68.6
1750,1.75,175,68.6
1702,1.702,175,68.6
1712,1.712,175,68.6
1689,1.689,175,68.6
1690,1.69,175,68.6
1668,1.668,175,68.6
1692,1.692,175,68.6
1669,1.669,175,68.6
1683,1.683,175,68.6
1680,1.68,175,68.6
1644,1.644,175,68.6
1670,1.67,175,68.6
1663,1.663,175,68.6
1660,1.66,175,68.6
1659,1.659,175,68.6
1663,1.663,175,68.6
1642,1.642,175,68.6
1644,1.644,175,68.6
1633,1.633,175,68.6
1619,1.619,175,68.6
1618,1.618,175,68.6
1628,1.628,175,68.6
1622,1.622,175,68.6
1629,1.629,175,68.6
1609,1.609,175,68.6
1612,1.612,175,68.6
1623,1.623,175,68.6
1615,1.615,175,68.6
1596,1.596,175,68.6
1615,1.615,175,68.6
1603,1.603,175,68.6
1605,1.605,175,68.6
1637,1.637,175,68.6
1647,1.647,175,68.6
1643,1.643,175,68.6
1663,1.663,175,68.6
1651,1.651,175,68.6
1641,1.641,175,68.6
1673,1.673,175,68.6
1666,1.666,175,68.6
1622,1.622,175,68.6
1655,1.655,175,68.6
1647,1.647,175,68.6
1647,1.647,175,68.6
1644,1.644,175,68.6
1619,1.619,175,68.6
1619,1.619,175,68.6
1622,1.622,175,68.6
1641,1.641,175,68.6
1653,1.653,175,68.6
1654,1.654,175,68.6
1657,1.657,175,68.6
1673,1.673,175,68.6
1671,1.671,175,68.6
1674,1.674,175,68.6
1661,1.661,175,68.6
1663,1.663,175,68.6
1664,1.664,175,68.6
1659,1.659,175,68.6
1662,1.662,175,68.6
1680,1.68,175,68.6
1656,1.656,175,68.6
1662,1.662,175,68.6
1673,1.673,175,68.6
1659,1.659,175,68.6
1655,1.655,175,68.6
1674,1.674,175,68.6
1672,1.672,175,68.6
1653,1.653,175,68.6
1665,1.665,175,68.6
1674,1.674,175,68.6
1698,1.698,175,68.6
1689,1.689,175,68.6
1682,1.682,175,68.6
1703,1.703,175,68.6
1656,1.656,175,68.6
1672,1.672,175,68.6
1674,1.674,175,68.6
1678,1.678,175,68.6
1672,1.672,175,68.6
1693,1.693,175,68.6
1679,1.679,175,68.6
1681,1.681,175,68.6
1700,1.7,175,68.6
1673,1.673,175,68.6
1695,1.695,175,68.6
1685,1.685,175,68.6
1691,1.691,175,68.6
1692,1.692,175,68.6
1702,1.702,175,68.6
1677,1.677,175,68.6
1687,1.687,175,68.6
1677,1.677,175,68.6
1668,1.668,175,68.6
1688,1.688,175,68.6
1687,1.687,175,68.6
1688,1.688,175,68.6
1692,1.692,175,68.6
1700,1.7,175,68.6
1682,1.682,175,68.6
1689,1.689,175,68.6
1692,1.692,175,68.6
1697,1.697,175,68.6
1710,1.71,175,68.6
1681,1.681,175,68.6
1689,1.689,175,68.6
1708,1.708,175,68.6
1681,1.681,175,68.6
1684,1.684,175,68.6
1695,1.695,175,68.6
1690,1.69,175,68.6
1687,1.687,175,68.6
1704,1.704,175,68.6
1674,1.674,175,68.6
1693,1.693,175,68.6
1692,1.692,175,68.6
1686,1.686,175,68.6
1695,1.695,175,68.6
1712,1.712,175,68.6
1694,1.694,175,68.6
1670,1.67,175,68.6
1565,1.565,180,70.6
1573,1.573,180,70.6
1573,1.573,180,70.6
1569,1.569,180,70.6
1560,1.56,180,70.6
1577,1.577,180,70.6
1556,1.556,180,70.6
1573,1.573,180,70.6
1571,1.571,180,70.6
1572,1.572,180,70.6
1574,1.574,180,70.6
1601,1.601,180,70.6
1581,1.581,180,70.6
1586,1.586,180,70.6
1582,1.582,180,70.6
1565,1.565,180,70.6
1575,1.575,180,70.6
1569,1.569,180,70.6
1577,1.577,180,70.6
1575,1.575,180,70.6
1578,1.578,180,70.6
1567,1.567,180,70.6
1578,1.578,180,70.6
1582,1.582,180,70.6
1587,1.587,180,70.6
1581,1.581,180,70.6
1574,1.574,180,70.6
1575,1.575,180,70.6
1578,1.578,180,70.6
1577,1.577,180,70.6
1575,1.575,180,70.6
1573,1.573,180,70.6
1567,1.567,180,70.6
1568,1.568,180,70.6
1574,1.574,180,70.6
1562,1.562,180,70.6
1581,1.581,180,70.6
1568,1.568,180,70.6
1569,1.569,180,70.6
1571,1.571,180,70.6
1570,1.57,180,70.6
1594,1.594,180,70.6
1572,1.572,180,70.6
1572,1.572,180,70.6
1563,1.563,180,70.6
1550,1.55,180,70.6
1573,1.573,180,70.6
1579,1.579,180,70.6
1581,1.581,180,70.6
1583,1.583,180,70.6
1575,1.575,180,70.6
1569,1.569,180,70.6
1581,1.581,180,70.6
1595,1.595,180,70.6
1584,1.584,180,70.6
1594,1.594,180,70.6
1591,1.591,180,70.6
1582,1.582,180,70.6
1583,1.583,180,70.6
1609,1.609,180,70.6
1589,1.589,180,70.6
1606,1.606,180,70.6
1611,1.611,180,70.6
1592,1.592,180,70.6
1588,1.588,180,70.6
1591,1.591,180,70.6
1611,1.611,180,70.6
1609,1.609,180,70.6
1597,1.597,180,70.6
1585,1.585,180,70.6
1587,1.587,180,70.6
1596,1.596,180,70.6
1584,1.584,180,70.6
1595,1.595,180,70.6
1599,1.599,180,70.6
1595,1.595,180,70.6
1585,1.585,180,70.6
1607,1.607,180,70.6
1608,1.608,180,70.6
1614,1.614,180,70.6
1622,1.622,180,70.6
1605,1.605,180,70.6
1591,1.591,180,70.6
1586,1.586,180,70.6
1592,1.592,180,70.6
1604,1.604,180,70.6
1608,1.608,180,70.6
1596,1.596,180,70.6
1582,1.582,180,70.6
1584,1.584,180,70.6
1596,1.596,180,70.6
1585,1.585,180,70.6
1603,1.603,180,70.6
1609,1.609,180,70.6
1596,1.596,180,70.6
1596,1.596,180,70.6
1613,1.613,180,70.6
1590,1.59,180,70.6
1614,1.614,180,70.6
1608,1.608,180,70.6
1597,1.597,180,70.6
1599,1.599,180,70.6
1597,1.597,180,70.6
1582,1.582,180,70.6
1607,1.607,180,70.6
1580,1.58,180,70.6
1602,1.602,180,70.6
1597,1.597,180,70.6
1587,1.587,180,70.6
1600,1.6,180,70.6
1584,1.584,180,70.6
1605,1.605,180,70.6
1605,1.605,180,70.6
1608,1.608,180,70.6
1601,1.601,180,70.6
1600,1.6,180,70.6
1592,1.592,180,70.6
1605,1.605,180,70.6
1612,1.612,180,70.6
1605,1.605,180,70.6
1594,1.594,180,70.6
1603,1.603,180,70.6
1594,1.594,180,70.6
1598,1.598,180,70.6
1597,1.597,180,70.6
1602,1.602,180,70.6
1591,1.591,180,70.6
1582,1.582,180,70.6
1592,1.592,180,70.6
1581,1.581,180,70.6
1611,1.611,180,70.6
1603,1.603,180,70.6
1606,1.606,180,70.6
1612,1.612,180,70.6
1609,1.609,180,70.6
1601,1.601,180,70.6
1610,1.61,180,70.6
1607,1.607,180,70.6
1615,1.615,180,70.6
1614,1.614,180,70.6
1603,1.603,180,70.6
1593,1.593,180,70.6
1597,1.597,180,70.6
1599,1.599,180,70.6
1622,1.622,180,70.6
1611,1.611,180,70.6
1610,1.61,180,70.6
1605,1.605,180,70.6
1602,1.602,180,70.6
1598,1.598,180,70.6
1598,1.598,180,70.6
1612,1.612,180,70.6
1601,1.601,180,70.6
1604,1.604,180,70.6
1598,1.598,180,70.6
1590,1.59,180,70.6
1589,1.589,180,70.6
1612,1.612,180,70.6
1589,1.589,180,70.6
1600,1.6,180,70.6
1602,1.602,180,70.6
1584,1.584,180,70.6
1592,1.592,180,70.6
1616,1.616,180,70.6
1597,1.597,180,70.6
1617,1.617,180,70.6
1605,1.605,180,70.6
1586,1.586,180,70.6
1583,1.583,180,70.6
1587,1.587,180,70.6
1609,1.609,180,70.6
1590,1.59,180,70.6
1606,1.606,180,70.6
1607,1.607,180,70.6
1601,1.601,180,70.6
1607,1.607,180,70.6
1626,1.626,180,70.6
1606,1.606,180,70.6
1615,1.615,180,70.6
1610,1.61,180,70.6
1600,1.6,180,70.6
1590,1.59,180,70.6
1616,1.616,180,70.6
1602,1.602,180,70.6
1614,1.614,180,70.6
1610,1.61,180,70.6
1606,1.606,180,70.6
1601,1.601,180,70.6
1609,1.609,180,70.6
1602,1.602,180,70.6
1618,1.618,180,70.6
1616,1.616,180,70.6
1619,1.619,180,70.6
1603,1.603,180,70.6
1602,1.602,180,70.6
1589,1.589,180,70.6
1582,1.582,180,70.6
1610,1.61,180,70.6
1613,1.613,180,70.6
1602,1.602,180,70.6
1597,1.597,180,70.6
1599,1.599,180,70.6
1587,1.587,180,70.6
1609,1.609,180,70.6
1608,1.608,180,70.6
1603,1.603,180,70.6
1606,1.606,180,70.6
1601,1.601,180,70.6
1589,1.589,180,70.6
1611,1.611,180,70.6
1607,1.607,180,70.6
1613,1.613,180,70.6
1610,1.61,180,70.6
1612,1.612,180,70.6
1596,1.596,180,70.6
1621,1.621,180,70.6
1612,1.612,180,70.6
1623,1.623,180,70.6
1610,1.61,180,70.6
1611,1.611,180,70.6
1604,1.604,180,70.6
1600,1.6,180,70.6
1611,1.611,180,70.6
1617,1.617,180,70.6
1621,1.621,180,70.6
1609,1.609,180,70.6
1617,1.617,180,70.6
1608,1.608,180,70.6
1604,1.604,180,70.6
1609,1.609,180,70.6
1623,1.623,180,70.6
1605,1.605,180,70.6
1622,1.622,180,70.6
1617,1.617,180,70.6
1599,1.599,180,70.6
1599,1.599,180,70.6
1627,1.627,180,70.6
1603,1.603,180,70.6
1625,1.625,180,70.6
1446,1.446,200,78.4
1437,1.437,200,78.4
1422,1.422,200,78.4
1429,1.429,200,78.4
1407,1.407,200,78.4
1448,1.448,200,78.4
1441,1.441,200,78.4
1427,1.427,200,78.4
1437,1.437,200,78.4
1431,1.431,200,78.4
1433,1.433,200,78.4
1421,1.421,200,78.4
1397,1.397,200,78.4
1405,1.405,200,78.4
1414,1.414,200,78.4
1415,1.415,200,78.4
1431,1.431,200,78.4
1433,1.433,200,78.4
1416,1.416,200,78.4
1419,1.419,200,78.4
1415,1.415,200,78.4
1442,1.442,200,78.4
1429,1.429,200,78.4
1417,1.417,200,78.4
1422,1.422,200,78.4
1418,1.418,200,78.4
1438,1.438,200,78.4
1438,1.438,200,78.4
1415,1.415,200,78.4
1419,1.419,200,78.4
1429,1.429,200,78.4
1430,1.43,200,78.4
1439,1.439,200,78.4
1437,1.437,200,78.4
1425,1.425,200,78.4
1427,1.427,200,78.4
1409,1.409,200,78.4
1410,1.41,200,78.4
1401,1.401,200,78.4
1406,1.406,200,78.4
1424,1.424,200,78.4
1422,1.422,200,78.4
1418,1.418,200,78.4
1408,1.408,200,78.4
1391,1.391,200,78.4
1401,1.401,200,78.4
1404,1.404,200,78.4
1407,1.407,200,78.4
1406,1.406,200,78.4
1411,1.411,200,78.4
1422,1.422,200,78.4
1411,1.411,200,78.4
1413,1.413,200,78.4
1404,1.404,200,78.4
1407,1.407,200,78.4
1445,1.445,200,78.4
1425,1.425,200,78.4
1417,1.417,200,78.4
1429,1.429,200,78.4
1436,1.436,200,78.4
1419,1.419,200,78.4
1406,1.406,200,78.4
1408,1.408,200,78.4
1409,1.409,200,78.4
1419,1.419,200,78.4
1410,1.41,200,78.4
1403,1.403,200,78.4
1407,1.407,200,78.4
1410,1.41,200,78.4
1403,1.403,200,78.4
1395,1.395,200,78.4
1395,1.395,200,78.4
1403,1.403,200,78.4
1410,1.41,200,78.4
1403,1.403,200,78.4
1404,1.404,200,78.4
1416,1.416,200,78.4
1416,1.416,200,78.4
1411,1.411,200,78.4
1396,1.396,200,78.4
1402,1.402,200,78.4
1399,1.399,200,78.4
1400,1.4,200,78.4
1397,1.397,200,78.4
1396,1.396,200,78.4
1403,1.403,200,78.4
1395,1.395,200,78.4
1394,1.394,200,78.4
1386,1.386,200,78.4
1380,1.38,200,78.4
1377,1.377,200,78.4
1386,1.386,200,78.4
1395,1.395,200,78.4
1399,1.399,200,78.4
1392,1.392,200,78.4
1386,1.386,200,78.4
1394,1.394,200,78.4
1390,1.39,200,78.4
1383,1.383,200,78.4
1389,1.389,200,78.4
1399,1.399,200,78.4
1395,1.395,200,78.4
1387,1.387,200,78.4
1388,1.388,200,78.4
1396,1.396,200,78.4
1390,1.39,200,78.4
1391,1.391,200,78.4
1395,1.395,200,78.4
1394,1.394,200,78.4
1387,1.387,200,78.4
1386,1.386,200,78.4
1387,1.387,200,78.4
1392,1.392,200,78.4
1387,1.387,200,78.4
1381,1.381,200,78.4
1381,1.381,200,78.4
1386,1.386,200,78.4
1398,1.398,200,78.4
1390,1.39,200,78.4
1391,1.391,200,78.4
1391,1.391,200,78.4
1398,1.398,200,78.4
1389,1.389,200,78.4
1376,1.376,200,78.4
1394,1.394,200,78.4
1389,1.389,200,78.4
1382,1.382,200,78.4
1386,1.386,200,78.4
1392,1.392,200,78.4
1403,1.403,200,78.4
1398,1.398,200,78.4
1393,1.393,200,78.4
1401,1.401,200,78.4
1425,1.425,200,78.4
1435,1.435,200,78.4
1407,1.407,200,78.4
1397,1.397,200,78.4
1392,1.392,200,78.4
1403,1.403,200,78.4
1403,1.403,200,78.4
1395,1.395,200,78.4
1374,1.374,200,78.4
1371,1.371,200,78.4
1358,1.358,200,78.4
1358,1.358,200,78.4
1362,1.362,200,78.4
1365,1.365,200,78.4
1358,1.358,200,78.4
1362,1.362,200,78.4
1363,1.363,200,78.4
1370,1.37,200,78.4
1384,1.384,200,78.4
1394,1.394,200,78.4
1384,1.384,200,78.4
1377,1.377,200,78.4
1376,1.376,200,78.4
1379,1.379,200,78.4
1395,1.395,200,78.4
1394,1.394,200,78.4
1388,1.388,200,78.4
1393,1.393,200,78.4
1394,1.394,200,78.4
1395,1.395,200,78.4
1393,1.393,200,78.4
1394,1.394,200,78.4
1394,1.394,200,78.4
1398,1.398,200,78.4
1396,1.396,200,78.4
1394,1.394,200,78.4
1394,1.394,200,78.4
1388,1.388,200,78.4
1396,1.396,200,78.4
1399,1.399,200,78.4
1398,1.398,200,78.4
1398,1.398,200,78.4
1406,1.406,200,78.4
1407,1.407,200,78.4
1393,1.393,200,78.4
1387,1.387,200,78.4
1380,1.38,200,78.4
1385,1.385,200,78.4
1382,1.382,200,78.4
1363,1.363,200,78.4
1369,1.369,200,78.4
1371,1.371,200,78.4
1363,1.363,200,78.4
1366,1.366,200,78.4
1358,1.358,200,78.4
1367,1.367,200,78.4
1381,1.381,200,78.4
1374,1.374,200,78.4
